doc_idx,ArticleID,group,Readability,Readability_resid,total_bigrams
2012,4284,1,9,1.0199522899768683,33
2013,4304,1,9,1.4181211591332898,38
2014,4321,1,9,1.4453827455466541,23
2015,4340,1,8,1.0032376617102043,41
2016,4342,1,9,2.0311066922482084,24
2017,4344,1,8,0.9281381464906984,29
2018,4355,1,9,1.568382564715125,22
2019,4357,1,9,1.585624481083335,34
2020,4359,1,8,1.4051039111739811,35
2021,4370,1,9,1.045558691235013,17
2022,4375,1,9,1.360445611130964,35
2023,4377,1,9,1.1487530944770947,56
2024,4379,1,9,0.9991281663711344,30
2025,4380,1,8,0.8955184104155478,37
2026,4393,1,9,1.7807026967688468,24
2027,4395,1,9,1.218308456845759,22
2028,4402,1,8,1.2042442252698082,29
2029,4433,1,9,1.4809594232635686,39
2030,4438,1,9,1.4509259116415292,28
2031,4443,1,9,1.0696130390909735,30
2032,4446,1,9,1.7757133111762222,31
2033,4447,1,9,1.3227214281764255,39
2034,4450,1,9,1.1319964832153024,32
2035,4453,1,9,1.2882057448785966,7
2036,4468,1,9,0.9437870119707377,28
2037,4469,1,9,1.0158772424323894,18
2038,4491,1,9,1.868099963215438,18
2039,4500,1,9,0.9784507683318182,32
2040,4504,1,9,1.0349950892045143,33
2041,4535,1,9,1.0289246620439991,28
2042,4541,1,9,1.0812356695063894,33
2043,4542,1,9,0.8883281698337697,20
2044,4547,1,9,1.8511441930397057,29
2045,4571,1,8,0.9650533104997354,24
2046,4573,1,9,1.1900190373573984,35
2047,4579,1,9,2.059637381336792,54
2048,4580,1,8,1.017850278263583,30
2049,4582,1,9,1.451345064292977,26
2050,4614,1,9,0.9485008305111684,16
2051,4616,1,9,0.9250055639171801,52
2052,4621,1,9,1.071210920074134,39
2053,4651,1,9,1.014184550303452,26
2054,4656,1,9,1.2540100717546716,21
2055,4660,1,9,2.047359822530672,19
2056,4674,1,9,1.21792468714297,31
2057,4676,1,9,1.242483769374271,22
2058,7530,1,9,1.5867604725985878,50
2059,7533,1,9,1.2984395738183716,30
2060,7535,1,9,0.9202899865851464,25
2061,7556,1,9,1.6778801656179132,25
2062,7559,1,8,0.9547658070240468,31
2063,7563,1,9,1.8817653225505557,44
2064,7585,1,9,1.5574941949602001,23
2065,7612,1,9,2.3056409043674826,21
2066,7627,1,9,1.6047990183347505,19
2067,7632,1,9,0.9702927130717622,23
2068,7633,1,9,1.6991713286834065,17
2069,7638,1,8,0.9117096076597759,19
2070,7646,1,8,1.0104542821075873,28
2071,7648,1,8,1.078391984454627,29
2072,8094,1,9,1.4569463481020843,19
2073,8097,1,8,0.9310294571574671,35
2074,8130,1,8,0.9542556124426573,36
2075,8142,1,9,1.1720513385350753,23
2076,8144,1,8,1.0744396939281469,30
2077,8152,1,9,1.3312322877271603,37
2078,8166,1,9,1.1388995921750764,22
2079,8181,1,8,0.9762203121374382,25
2080,8185,1,9,1.5343354631131367,19
2081,9269,1,9,1.034980808825301,33
2082,9298,1,8,1.1281974366918757,20
2083,9618,1,9,1.151931791603042,33
2084,9619,1,9,1.3151167931056538,26
2085,9622,1,8,0.9461605213959068,39
