doc_idx,phrase_idx,count
8,2736,1
8,877,1
8,2461,1
9,2,1
9,2275,1
9,8193,1
9,580,1
9,418,1
9,2047,1
9,277,6
9,1876,1
9,2946,1
9,5712,1
9,360,1
9,9406,1
9,1574,1
9,9046,2
9,7846,1
9,619,1
9,9098,1
9,7143,1
9,8,1
9,25,2
9,39,1
9,6355,1
9,7489,1
9,3874,1
9,754,1
9,8023,2
9,3011,1
9,2509,1
9,2188,1
9,489,1
9,475,1
9,1521,1
9,4448,1
9,67,1
9,4387,1
9,376,1
9,1,1
9,134,1
9,132,1
9,42,1
9,4743,2
9,476,1
9,7146,1
9,8111,1
9,1249,1
9,63,1
9,478,1
9,292,1
10,17,1
10,2359,1
10,4827,2
10,1137,1
10,382,1
10,1037,1
10,9,2
10,496,2
10,627,1
10,588,2
10,601,1
10,434,1
10,937,1
10,596,1
10,2919,1
10,333,1
10,297,1
10,45,1
10,859,1
10,363,2
10,4047,4
10,4620,1
10,1107,1
10,3750,1
10,644,1
10,258,1
10,24,1
10,2972,1
10,50,1
10,30,1
10,6393,1
10,6292,1
10,1973,1
10,4192,1
10,31,1
10,405,1
10,654,1
10,2210,1
10,2459,1
10,7175,1
10,89,1
10,4575,1
10,8473,1
10,756,1
10,6081,1
10,5676,1
10,8875,1
10,2968,1
10,5481,1
10,246,1
10,318,1
10,972,3
10,714,1
10,5,2
10,628,1
10,826,1
10,0,5
10,443,1
10,846,2
10,359,3
10,322,3
10,2576,1
10,579,1
10,6109,1
10,1077,1
10,1296,1
10,1444,1
10,881,1
10,54,1
10,40,1
10,4332,1
10,4,1
10,37,2
10,118,1
10,251,1
10,1750,1
10,7030,1
10,6178,1
10,3879,1
10,36,1
10,1322,1
10,6790,1
10,3848,1
10,288,1
10,236,1
10,1353,1
10,3,1
10,5520,1
10,8466,1
10,27,1
10,744,1
10,3586,1
10,4557,1
10,385,1
10,592,1
10,14,1
10,2670,1
10,7143,1
10,3982,1
10,1761,1
10,1,2
10,2850,1
10,109,1
10,1799,1
10,502,1
10,467,1
10,7698,1
10,68,1
10,9266,1
10,1947,1
10,653,1
10,1310,1
10,1058,1
10,5048,1
10,3852,1
10,3924,1
10,15,1
10,21,1
11,18,1
11,2,1
11,117,1
11,309,1
11,2429,1
11,433,1
11,140,1
11,396,1
11,8926,1
11,126,1
11,42,1
11,338,1
11,3046,1
11,827,1
11,7183,1
11,2515,1
11,0,1
11,3879,1
11,1310,1
11,399,1
11,311,1
11,932,1
11,2854,1
11,1033,1
11,3662,1
11,2171,1
11,1164,1
11,24,1
11,7759,1
12,4615,1
12,1953,1
12,460,1
12,1300,1
12,929,1
12,1915,1
12,3267,1
12,1038,1
12,5797,4
12,2934,1
12,804,1
12,0,1
12,18,1
12,2,1
12,117,1
12,355,1
12,420,1
12,423,1
12,681,1
12,6025,1
12,363,1
12,3750,1
12,5016,1
12,52,1
12,3982,1
12,8694,1
12,4741,1
12,2076,1
12,1684,1
12,12,1
12,20,1
12,10,1
12,334,1
12,7846,1
12,3529,1
12,1050,1
12,798,1
12,6,1
12,620,1
12,4178,1
13,2,1
13,127,1
13,1002,1
13,526,1
13,11,3
13,82,1
13,41,1
13,3632,2
13,5940,2
13,3205,2
13,83,3
13,8598,1
13,1018,1
13,1523,1
13,2495,1
13,274,1
13,1640,1
13,1533,2
13,266,2
13,866,1
13,280,1
13,0,2
13,3476,2
13,8085,1
13,3356,1
13,1486,1
13,2030,3
13,1109,3
13,7898,1
13,5648,1
13,135,1
13,7958,1
13,231,1
13,2782,1
13,90,1
13,2893,1
13,485,1
13,7497,1
13,49,1
13,910,1
13,1382,1
13,2349,1
13,4774,1
13,47,1
13,7960,1
13,2097,1
13,3942,1
13,5576,1
13,113,1
13,72,1
13,3556,1
13,1,3
13,982,1
13,9141,2
13,2968,2
13,8,3
13,2189,1
13,4583,1
13,6765,3
13,2602,1
13,3540,1
13,3467,1
13,29,1
13,384,1
13,104,1
13,1575,1
13,410,1
13,8179,1
13,3370,1
13,6000,1
13,5258,1
13,68,2
13,6007,1
13,492,1
13,548,1
