phrase_idx,phrase,n_docs,total_count,zeta,direction
1795,one_can,35,39,0,zero
1796,one_to,36,39,0,zero
1799,particular_the,39,39,0,zero
1805,that_one,38,39,0,zero
1808,the_composition,37,39,0,zero
1811,the_life,32,39,0,zero
1813,the_wealth,34,39,0,zero
1814,to_do,38,39,0,zero
1815,we_are,39,39,0,zero
1816,we_first,39,39,0,zero
1820,be_an,38,38,0,zero
1823,below_the,38,38,0,zero
1824,but_is,38,38,0,zero
1825,can_have,36,38,0,zero
1827,comparison_of,35,38,0,zero
1828,contracts_are,34,38,0,zero
1830,economy_the,35,38,0,zero
1833,for_such,37,38,0,zero
1839,in_simple,38,38,0,zero
1842,interest_in,34,38,0,zero
1843,is_unique,37,38,0,zero
1844,loss_of,33,38,0,zero
1849,of_self,30,38,0,zero
1850,of_small,35,38,0,zero
1853,our_approach,36,38,0,zero
1855,profit_maximizing,36,38,0,zero
1857,real_wage,29,38,0,zero
1867,the_low,33,38,0,zero
1870,them_to,38,38,0,zero
1871,this_hypothesis,36,38,0,zero
1874,uncertainty_and,36,38,0,zero
1875,us_data,37,38,0,zero
1877,we_extend,38,38,0,zero
1882,and_have,36,37,0,zero
1885,conditions_and,37,37,0,zero
1894,information_the,37,37,0,zero
1896,is_at,35,37,0,zero
1899,large_number,37,37,0,zero
1900,large_sample,34,37,0,zero
1901,markets_the,37,37,0,zero
1905,of_education,24,37,0,zero
1906,of_entry,28,37,0,zero
1907,of_single,35,37,0,zero
1908,of_three,36,37,0,zero
1913,presents_an,37,37,0,zero
1916,provided_by,34,37,0,zero
1918,relies_on,35,37,0,zero
1919,showing_that,35,37,0,zero
1926,the_previous,36,37,0,zero
1929,two_types,37,37,0,zero
1930,understanding_of,33,37,0,zero
1931,used_as,35,37,0,zero
1933,wage_rate,27,37,0,zero
1934,welfare_function,21,37,0,zero
1937,with_other,36,37,0,zero
1940,along_the,29,36,0,zero
1941,and_private,31,36,0,zero
1945,beliefs_about,34,36,0,zero
1947,by_their,33,36,0,zero
1951,data_in,35,36,0,zero
1953,demonstrates_that,35,36,0,zero
1954,discuss_the,32,36,0,zero
1955,dispersion_of,32,36,0,zero
1956,distinction_between,35,36,0,zero
1964,from_one,36,36,0,zero
1965,in_his,33,36,0,zero
1966,income_distribution,33,36,0,zero
1970,models_we,36,36,0,zero
1973,of_more,36,36,0,zero
1975,on_capital,35,36,0,zero
1976,on_individual,33,36,0,zero
1977,periods_of,35,36,0,zero
1978,probability_that,33,36,0,zero
1979,process_in,36,36,0,zero
1981,section_of,33,36,0,zero
1984,that_each,35,36,0,zero
1986,that_our,36,36,0,zero
1987,the_common,34,36,0,zero
1988,the_effectiveness,32,36,0,zero
1993,to_find,35,36,0,zero
1994,to_hold,34,36,0,zero
1995,to_price,32,36,0,zero
1996,wage_inequality,21,36,0,zero
1998,which_agents,34,36,0,zero
2000,wide_range,36,36,0,zero
2002,also_the,35,35,0,zero
2004,an_individual,33,35,0,zero
2005,an_industry,30,35,0,zero
2007,but_are,35,35,0,zero
2008,but_it,34,35,0,zero
2010,central_bank,26,35,0,zero
2013,distribution_and,34,35,0,zero
2014,each_period,33,35,0,zero
2015,examination_of,33,35,0,zero
2018,for_its,33,35,0,zero
2019,for_several,35,35,0,zero
2020,from_this,35,35,0,zero
2022,has_not,33,35,0,zero
2023,have_no,34,35,0,zero
2025,in_economics,30,35,0,zero
2028,information_to,31,35,0,zero
2029,is_always,34,35,0,zero
2030,labor_income,25,35,0,zero
2034,markets_with,32,35,0,zero
2035,measurement_error,25,35,0,zero
2039,not_in,34,35,0,zero
2040,numbers_of,31,35,0,zero
2042,of_decision,33,35,0,zero
2043,of_empirical,34,35,0,zero
2047,of_standard,34,35,0,zero
2048,or_to,35,35,0,zero
2049,out_the,35,35,0,zero
2051,prices_to,34,35,0,zero
2053,profit_maximization,24,35,0,zero
2055,reject_the,33,35,0,zero
2057,side_of,31,35,0,zero
2064,the_ex,29,35,0,zero
2069,the_order,31,35,0,zero
2071,the_resource,26,35,0,zero
2074,to_change,35,35,0,zero
2075,to_distinguish,34,35,0,zero
2080,an_agent,33,34,0,zero
2084,and_they,34,34,0,zero
2086,are_able,34,34,0,zero
2087,average_of,33,34,0,zero
2089,between_these,34,34,0,zero
2094,deal_with,34,34,0,zero
2097,do_so,34,34,0,zero
2101,expected_to,33,34,0,zero
2103,firm_and,32,34,0,zero
2104,first_the,34,34,0,zero
2105,for_two,32,34,0,zero
2107,has_no,34,34,0,zero
2109,important_role,34,34,0,zero
2111,in_demand,30,34,0,zero
2113,influence_of,33,34,0,zero
2118,levels_and,33,34,0,zero
2120,method_to,32,34,0,zero
2122,most_important,34,34,0,zero
2126,of_many,33,34,0,zero
2128,output_is,32,34,0,zero
2129,particular_we,34,34,0,zero
2132,process_and,33,34,0,zero
2134,real_wages,28,34,0,zero
2137,second_the,34,34,0,zero
2141,the_earnings,27,34,0,zero
2143,the_technology,27,34,0,zero
2147,time_varying,25,34,0,zero
2149,to_develop,32,34,0,zero
2151,to_implement,32,34,0,zero
2156,with_many,33,34,0,zero
2158,and_trade,30,33,0,zero
2160,are_generally,32,33,0,zero
2162,as_long,32,33,0,zero
2165,change_is,29,33,0,zero
2167,commonly_used,33,33,0,zero
2168,components_of,33,33,0,zero
2171,describe_the,32,33,0,zero
2173,each_other,32,33,0,zero
2176,equilibrium_prices,30,33,0,zero
2179,for_many,33,33,0,zero
2180,from_those,32,33,0,zero
2182,implications_are,31,33,0,zero
2186,instrumental_variable,31,33,0,zero
2189,is_optimal,31,33,0,zero
2192,much_more,33,33,0,zero
2194,of_foreign,27,33,0,zero
2197,presented_in,33,33,0,zero
2198,problem_and,32,33,0,zero
2199,rates_for,32,33,0,zero
2200,result_from,32,33,0,zero
2202,take_the,32,33,0,zero
2206,the_excess,27,33,0,zero
2208,the_influence,32,33,0,zero
2211,the_postwar,32,33,0,zero
2215,to_compare,32,33,0,zero
2217,to_establish,33,33,0,zero
2220,unemployment_rate,24,33,0,zero
2221,will_have,31,33,0,zero
2223,with_some,33,33,0,zero
2224,analyzing_the,32,32,0,zero
2226,and_wage,29,32,0,zero
2234,available_to,31,32,0,zero
2247,empirical_studies,31,32,0,zero
2250,federal_reserve,24,32,0,zero
2251,for_given,31,32,0,zero
2255,income_of,27,32,0,zero
2256,index_of,30,32,0,zero
2259,it_shows,31,32,0,zero
2263,need_for,31,32,0,zero
2264,not_been,31,32,0,zero
2265,of_domestic,27,32,0,zero
2267,of_land,25,32,0,zero
2268,of_non,31,32,0,zero
2270,of_strategic,28,32,0,zero
2271,of_them,32,32,0,zero
2275,paper_introduces,32,32,0,zero
2277,policy_in,31,32,0,zero
2278,possibility_that,32,32,0,zero
2280,rule_is,27,32,0,zero
2281,selection_of,30,32,0,zero
2284,shape_of,25,32,0,zero
2291,the_differences,29,32,0,zero
2292,the_different,31,32,0,zero
2294,the_family,26,32,0,zero
2296,the_international,31,32,0,zero
2303,to_compute,31,32,0,zero
2304,to_different,32,32,0,zero
2308,way_of,32,32,0,zero
2310,whether_or,31,32,0,zero
2311,with_no,32,32,0,zero
2312,allowing_for,30,31,0,zero
2313,an_open,29,31,0,zero
2314,analyses_of,31,31,0,zero
2315,apply_to,29,31,0,zero
2318,are_very,30,31,0,zero
2322,assumes_that,30,31,0,zero
2324,both_in,30,31,0,zero
2325,by_two,30,31,0,zero
2326,capital_market,26,31,0,zero
2327,change_and,27,31,0,zero
2330,constraints_on,29,31,0,zero
2332,decisions_and,30,31,0,zero
2334,developed_and,31,31,0,zero
2342,history_of,30,31,0,zero
2343,if_one,28,31,0,zero
2345,in_world,29,31,0,zero
2351,light_of,31,31,0,zero
2353,main_results,31,31,0,zero
2354,makes_it,30,31,0,zero
2355,market_with,29,31,0,zero
2362,other_than,31,31,0,zero
2367,players_are,23,31,0,zero
2370,recent_years,31,31,0,zero
2371,reducing_the,31,31,0,zero
2374,saving_and,25,31,0,zero
2375,section_data,26,31,0,zero
2376,sensitivity_of,31,31,0,zero
2377,shocks_are,30,31,0,zero
2382,that_most,31,31,0,zero
2384,the_authors,27,31,0,zero
2386,the_direct,27,31,0,zero
2388,the_possible,29,31,0,zero
2389,the_rational,27,31,0,zero
2390,the_south,16,31,0,zero
2391,the_terms,24,31,0,zero
2395,to_illustrate,31,31,0,zero
2398,value_and,29,31,0,zero
2400,way_that,31,31,0,zero
2405,worse_off,28,31,0,zero
2406,age_and,26,30,0,zero
2409,and_empirical,30,30,0,zero
2415,by_which,30,30,0,zero
2418,contracts_that,27,30,0,zero
2422,each_agent,27,30,0,zero
2426,explains_the,30,30,0,zero
2430,good_and,30,30,0,zero
2431,have_different,30,30,0,zero
2432,however_that,30,30,0,zero
2433,hypothesis_and,30,30,0,zero
2436,in_practice,30,30,0,zero
2438,is_robust,30,30,0,zero
2443,more_efficient,28,30,0,zero
2444,obtained_in,27,30,0,zero
2445,of_assets,23,30,0,zero
2446,of_current,26,30,0,zero
2449,of_search,26,30,0,zero
2450,of_technology,27,30,0,zero
2451,one_is,30,30,0,zero
2459,positive_and,30,30,0,zero
2460,preferences_in,29,30,0,zero
2462,private_sector,26,30,0,zero
2465,reason_for,29,30,0,zero
2469,run_and,26,30,0,zero
2470,set_is,29,30,0,zero
2471,socially_optimal,25,30,0,zero
2472,support_of,28,30,0,zero
2475,the_application,27,30,0,zero
2477,the_lower,27,30,0,zero
2480,the_subject,28,30,0,zero
2482,the_values,28,30,0,zero
2483,the_volatility,28,30,0,zero
2486,to_give,30,30,0,zero
2487,to_include,29,30,0,zero
2488,to_induce,29,30,0,zero
2490,to_what,30,30,0,zero
2492,unable_to,30,30,0,zero
2493,unit_of,29,30,0,zero
2497,allows_the,29,29,0,zero
2498,analysis_to,29,29,0,zero
2499,and_estimate,28,29,0,zero
2503,approaches_to,27,29,0,zero
2507,assets_in,29,29,0,zero
2511,behavior_the,29,29,0,zero
2512,capital_flows,19,29,0,zero
2514,content_of,26,29,0,zero
2522,each_firm,26,29,0,zero
2524,estimated_using,28,29,0,zero
2526,examined_in,29,29,0,zero
2527,fails_to,28,29,0,zero
2528,failure_of,29,29,0,zero
2529,for_analyzing,28,29,0,zero
2532,give_rise,29,29,0,zero
2534,high_and,27,29,0,zero
2539,information_we,29,29,0,zero
2543,less_developed,21,29,0,zero
2544,long_as,29,29,0,zero
2545,majority_rule,20,29,0,zero
2549,of_consumers,26,29,0,zero
2551,of_housing,21,29,0,zero
2559,one_in,28,29,0,zero
2561,only_when,29,29,0,zero
2563,parameter_values,29,29,0,zero
2565,period_and,28,29,0,zero
2570,real_exchange,20,29,0,zero
2575,series_data,27,29,0,zero
2577,speed_of,24,29,0,zero
2582,the_asset,24,29,0,zero
2586,the_discount,27,29,0,zero
2590,the_incentive,26,29,0,zero
2592,the_nominal,20,29,0,zero
2594,the_shape,23,29,0,zero
2595,the_transition,26,29,0,zero
2596,the_unemployment,25,29,0,zero
2597,they_may,28,29,0,zero
2598,this_analysis,29,29,0,zero
2599,this_framework,29,29,0,zero
2601,to_and,28,29,0,zero
2602,to_consume,23,29,0,zero
2604,to_predict,28,29,0,zero
2607,value_added,17,29,0,zero
2614,addition_we,28,28,0,zero
2616,all_other,27,28,0,zero
2619,and_hours,19,28,0,zero
2622,and_real,27,28,0,zero
2623,and_relative,25,28,0,zero
2624,and_services,25,28,0,zero
2629,attention_to,27,28,0,zero
2631,based_upon,26,28,0,zero
2632,been_the,27,28,0,zero
2633,buyers_and,23,28,0,zero
2635,carried_out,27,28,0,zero
2639,costs_the,28,28,0,zero
2642,distinguish_between,27,28,0,zero
2643,drawn_from,28,28,0,zero
2645,equilibrium_models,27,28,0,zero
2650,furthermore_the,28,28,0,zero
2653,groups_of,27,28,0,zero
2655,implication_of,27,28,0,zero
2659,in_standard,28,28,0,zero
2662,intensity_of,27,28,0,zero
2663,investment_decisions,25,28,0,zero
2664,investments_in,27,28,0,zero
2665,is_common,27,28,0,zero
2666,is_required,27,28,0,zero
2673,occur_in,26,28,0,zero
2678,of_product,26,28,0,zero
2679,of_what,27,28,0,zero
2680,on_its,27,28,0,zero
2681,other_things,26,28,0,zero
2686,question_is,27,28,0,zero
2687,rate_the,28,28,0,zero
2691,responsible_for,27,28,0,zero
2692,search_and,27,28,0,zero
2693,search_for,24,28,0,zero
2694,show_the,28,28,0,zero
2695,small_and,27,28,0,zero
2696,studies_have,26,28,0,zero
2703,the_contract,22,28,0,zero
2705,the_distributions,27,28,0,zero
2706,the_effective,21,28,0,zero
2707,the_financial,27,28,0,zero
2708,the_implied,26,28,0,zero
2714,the_propensity,17,28,0,zero
2715,the_term,24,28,0,zero
2716,these_are,28,28,0,zero
2717,this_implies,28,28,0,zero
2718,to_economic,27,28,0,zero
2720,treatment_effects,19,28,0,zero
2721,united_kingdom,25,28,0,zero
2722,used_by,28,28,0,zero
2723,uses_the,28,28,0,zero
2724,we_call,28,28,0,zero
2732,agents_who,23,27,0,zero
2734,almost_all,23,27,0,zero
2736,an_asset,26,27,0,zero
2739,and_as,27,27,0,zero
2740,and_between,26,27,0,zero
2741,and_individual,24,27,0,zero
2743,and_provide,27,27,0,zero
2744,and_risk,27,27,0,zero
2746,and_these,27,27,0,zero
2752,both_of,27,27,0,zero
2753,capital_investment,22,27,0,zero
2755,choose_to,27,27,0,zero
2758,considered_the,27,27,0,zero
2759,contribute_to,27,27,0,zero
2760,contribution_of,25,27,0,zero
2762,economic_models,26,27,0,zero
2763,economies_and,25,27,0,zero
2764,efficiency_and,27,27,0,zero
2765,either_the,27,27,0,zero
2766,employed_in,26,27,0,zero
2767,error_in,23,27,0,zero
2768,estimates_for,26,27,0,zero
2772,first_we,27,27,0,zero
2773,focus_of,27,27,0,zero
2775,from_their,26,27,0,zero
2782,income_the,27,27,0,zero
2788,is_positive,25,27,0,zero
2789,is_taken,26,27,0,zero
2791,law_of,24,27,0,zero
2793,market_value,24,27,0,zero
2795,mechanism_for,26,27,0,zero
2797,moreover_the,27,27,0,zero
2800,of_it,26,27,0,zero
2802,of_marginal,22,27,0,zero
2803,of_nominal,25,27,0,zero
2806,of_technological,24,27,0,zero
2808,on_two,27,27,0,zero
2809,on_which,27,27,0,zero
2811,opposed_to,26,27,0,zero
2812,or_by,27,27,0,zero
2816,parameter_estimates,26,27,0,zero
2819,policies_are,27,27,0,zero
2823,problems_and,27,27,0,zero
2824,production_is,26,27,0,zero
2827,rates_to,26,27,0,zero
2828,relative_importance,25,27,0,zero
2829,significance_of,26,27,0,zero
2832,some_cases,26,27,0,zero
2833,strength_of,27,27,0,zero
2835,suggested_that,25,27,0,zero
2836,tax_on,22,27,0,zero
2841,the_dispersion,26,27,0,zero
2845,the_failure,27,27,0,zero
2849,the_mechanism,26,27,0,zero
2851,the_profit,23,27,0,zero
2852,the_range,26,27,0,zero
2854,the_speed,24,27,0,zero
2855,the_strong,24,27,0,zero
2859,this_theory,25,27,0,zero
2863,to_maintain,25,27,0,zero
2864,to_solve,27,27,0,zero
2866,usefulness_of,26,27,0,zero
2867,utility_theory,20,27,0,zero
2868,wage_differentials,20,27,0,zero
2872,above_the,26,26,0,zero
2873,accumulation_of,26,26,0,zero
2876,an_overlapping,26,26,0,zero
2877,and_education,20,26,0,zero
2881,and_shows,26,26,0,zero
2884,are_investigated,26,26,0,zero
2885,are_related,26,26,0,zero
2886,are_small,26,26,0,zero
2888,as_they,25,26,0,zero
2890,be_optimal,25,26,0,zero
2892,beyond_the,26,26,0,zero
2898,capital_markets,24,26,0,zero
2899,change_the,25,26,0,zero
2900,choice_and,25,26,0,zero
2901,competitive_market,21,26,0,zero
2904,consequence_of,26,26,0,zero
2907,each_individual,23,26,0,zero
2913,expansion_of,24,26,0,zero
2914,factors_are,25,26,0,zero
2918,for_one,24,26,0,zero
2919,forward_looking,20,26,0,zero
2922,help_to,26,26,0,zero
2927,in_small,26,26,0,zero
2931,information_that,25,26,0,zero
2932,inputs_and,25,26,0,zero
2934,is_only,26,26,0,zero
2935,is_related,22,26,0,zero
2939,market_clearing,22,26,0,zero
2942,maximize_the,26,26,0,zero
2943,member_of,23,26,0,zero
2944,national_income,22,26,0,zero
2950,of_common,24,26,0,zero
2953,of_cross,25,26,0,zero
2955,of_national,23,26,0,zero
2956,of_population,23,26,0,zero
2958,of_recent,25,26,0,zero
2959,of_sample,23,26,0,zero
2960,of_supply,23,26,0,zero
2963,policy_of,24,26,0,zero
2966,propose_an,26,26,0,zero
2970,rate_at,23,26,0,zero
2971,relation_to,24,26,0,zero
2975,results_on,26,26,0,zero
2976,rule_out,26,26,0,zero
2978,so_far,25,26,0,zero
2980,stock_and,24,26,0,zero
2981,strategies_in,26,26,0,zero
2982,suppose_that,24,26,0,zero
2985,that_at,25,26,0,zero
2986,the_control,24,26,0,zero
2987,the_liquidity,22,26,0,zero
2988,the_location,22,26,0,zero
2991,the_quantitative,25,26,0,zero
2997,this_leads,26,26,0,zero
3000,to_affect,26,26,0,zero
3003,to_support,26,26,0,zero
3004,trade_with,24,26,0,zero
3005,uncertainty_in,24,26,0,zero
3006,used_for,26,26,0,zero
3007,values_and,24,26,0,zero
3008,wages_in,21,26,0,zero
3010,wide_variety,26,26,0,zero
3012,among_other,25,25,0,zero
3013,an_environment,25,25,0,zero
3018,and_unemployment,20,25,0,zero
3020,are_at,25,25,0,zero
3022,are_subject,24,25,0,zero
3023,arising_from,25,25,0,zero
3025,as_function,24,25,0,zero
3026,as_opposed,24,25,0,zero
3027,behavior_that,25,25,0,zero
3031,closely_related,24,25,0,zero
3038,decision_makers,23,25,0,zero
3039,degrees_of,22,25,0,zero
3040,demand_the,24,25,0,zero
3041,distribution_the,22,25,0,zero
3045,economics_of,24,25,0,zero
3046,economy_where,25,25,0,zero
3047,elasticities_are,22,25,0,zero
3052,expenditures_and,23,25,0,zero
3055,factors_in,25,25,0,zero
3056,first_price,21,25,0,zero
3059,game_theory,25,25,0,zero
3060,generations_model,25,25,0,zero
3062,have_not,23,25,0,zero
3065,hours_of,18,25,0,zero
3067,imposed_by,24,25,0,zero
3069,in_prices,23,25,0,zero
3070,in_relative,23,25,0,zero
3072,income_in,24,25,0,zero
3073,industries_the,21,25,0,zero
3075,interaction_of,24,25,0,zero
3076,is_better,22,25,0,zero
3080,location_of,23,25,0,zero
3083,market_prices,23,25,0,zero
3084,model_based,24,25,0,zero
3094,of_protection,16,25,0,zero
3097,on_economic,25,25,0,zero
3098,open_economy,23,25,0,zero
3101,price_adjustment,18,25,0,zero
3104,products_and,22,25,0,zero
3105,purchasing_power,19,25,0,zero
3108,robustness_of,24,25,0,zero
3111,social_and,22,25,0,zero
3112,standard_models,23,25,0,zero
3114,states_the,24,25,0,zero
3117,structure_is,25,25,0,zero
3121,technology_is,17,25,0,zero
3124,that_as,25,25,0,zero
3134,the_length,25,25,0,zero
3136,the_monopoly,22,25,0,zero
3137,the_preferences,21,25,0,zero
3138,the_pricing,21,25,0,zero
3140,the_sensitivity,24,25,0,zero
3143,the_strength,25,25,0,zero
3144,the_union,21,25,0,zero
3146,theoretical_framework,24,25,0,zero
3147,there_may,22,25,0,zero
3148,those_that,24,25,0,zero
3150,to_another,24,25,0,zero
3152,to_depend,25,25,0,zero
3153,to_incorporate,25,25,0,zero
3154,to_labor,24,25,0,zero
3162,which_an,25,25,0,zero
3163,which_individuals,24,25,0,zero
3164,which_one,24,25,0,zero
3167,without_the,25,25,0,zero
3168,about_future,21,24,0,zero
3171,agents_in,24,24,0,zero
3173,aggregate_consumption,18,24,0,zero
3175,analysis_shows,24,24,0,zero
3176,and_asset,21,24,0,zero
3179,and_policy,22,24,0,zero
3180,and_thereby,24,24,0,zero
3181,apply_our,24,24,0,zero
3182,approach_and,22,24,0,zero
3187,are_sufficiently,24,24,0,zero
3191,be_achieved,23,24,0,zero
3192,be_attributed,23,24,0,zero
3194,beliefs_and,24,24,0,zero
3198,by_firms,23,24,0,zero
3199,called_the,22,24,0,zero
3200,can_generate,23,24,0,zero
3203,constraints_and,23,24,0,zero
3204,consumer_demand,21,24,0,zero
3205,consumers_are,21,24,0,zero
3207,costs_to,24,24,0,zero
3210,decision_rule,18,24,0,zero
3212,develops_an,24,24,0,zero
3213,different_types,23,24,0,zero
3217,effect_in,22,24,0,zero
3218,emphasizes_the,24,24,0,zero
3219,estimates_and,22,24,0,zero
3221,expected_value,19,24,0,zero
3222,factors_and,21,24,0,zero
3223,failure_to,24,24,0,zero
3224,focusing_on,24,24,0,zero
3230,iii_the,24,24,0,zero
3232,in_human,23,24,0,zero
3234,incidence_of,23,24,0,zero
3235,income_hypothesis,21,24,0,zero
3237,is_efficient,23,24,0,zero
3239,is_function,21,24,0,zero
3242,is_tested,24,24,0,zero
3244,is_whether,23,24,0,zero
3250,measurement_of,23,24,0,zero
3258,multiple_equilibria,22,24,0,zero
3260,no_longer,24,24,0,zero
3261,none_of,24,24,0,zero
3265,of_exogenous,24,24,0,zero
3266,of_first,22,24,0,zero
3270,of_less,24,24,0,zero
3271,of_observed,20,24,0,zero
3273,of_quality,21,24,0,zero
3274,of_returns,23,24,0,zero
3275,of_voting,19,24,0,zero
3276,of_welfare,24,24,0,zero
3277,on_these,24,24,0,zero
3279,or_other,24,24,0,zero
3294,rate_in,23,24,0,zero
3299,role_for,23,24,0,zero
3300,second_price,19,24,0,zero
3301,self_selection,19,24,0,zero
3302,serve_as,24,24,0,zero
3303,should_not,23,24,0,zero
3305,success_of,22,24,0,zero
3310,that_while,24,24,0,zero
3313,the_bargaining,19,24,0,zero
3315,the_differential,21,24,0,zero
3317,the_human,22,24,0,zero
3318,the_larger,22,24,0,zero
3319,the_lowest,24,24,0,zero
3324,then_used,24,24,0,zero
3327,though_the,24,24,0,zero
3328,to_any,24,24,0,zero
3331,to_vary,23,24,0,zero
3334,unemployment_and,23,24,0,zero
3335,variable_is,22,24,0,zero
3337,was_the,23,24,0,zero
3341,accumulation_and,19,23,0,zero
3342,aggregate_data,21,23,0,zero
3343,an_exogenous,22,23,0,zero
3345,an_index,21,23,0,zero
3346,an_individual's,21,23,0,zero
3347,and_aggregate,23,23,0,zero
3348,and_foreign,22,23,0,zero
3350,and_sellers,19,23,0,zero
3356,are_relatively,19,23,0,zero
3357,arise_from,23,23,0,zero
3358,at_different,21,23,0,zero
3359,attention_is,23,23,0,zero
3360,attitudes_toward,19,23,0,zero
3364,been_made,21,23,0,zero
3365,bias_and,21,23,0,zero
3366,by_more,23,23,0,zero
3370,changes_are,23,23,0,zero
3371,compares_the,22,23,0,zero
3375,consumer_surplus,17,23,0,zero
3378,current_account,15,23,0,zero
3379,debt_and,23,23,0,zero
3384,differs_from,22,23,0,zero
3389,estimated_from,23,23,0,zero
3390,estimated_with,23,23,0,zero
3392,example_the,23,23,0,zero
3395,faced_by,23,23,0,zero
3396,factor_of,18,23,0,zero
3400,from_these,22,23,0,zero
3401,game_theoretic,19,23,0,zero
3407,important_to,23,23,0,zero
3408,improve_the,23,23,0,zero
3409,in_advance,22,23,0,zero
3413,in_three,23,23,0,zero
3414,in_wage,19,23,0,zero
3416,increase_with,22,23,0,zero
3420,innovation_in,21,23,0,zero
3422,into_an,23,23,0,zero
3423,investment_is,21,23,0,zero
3424,is_explained,22,23,0,zero
3425,is_too,20,23,0,zero
3426,is_true,23,23,0,zero
3427,least_one,23,23,0,zero
3428,like_the,22,23,0,zero
3432,may_lead,22,23,0,zero
3434,monetary_and,19,23,0,zero
3437,of_behavior,21,23,0,zero
3441,of_poverty,13,23,0,zero
3442,one_that,20,23,0,zero
3443,only_to,22,23,0,zero
3444,optimal_contract,19,23,0,zero
3445,paper_attempts,23,23,0,zero
3446,paper_offers,23,23,0,zero
3447,parameters_the,23,23,0,zero
3452,prefer_to,19,23,0,zero
3459,production_in,22,23,0,zero
3460,profitability_of,18,23,0,zero
3462,public_and,21,23,0,zero
3465,reflects_the,21,23,0,zero
3468,results_also,23,23,0,zero
3472,seeks_to,21,23,0,zero
3480,term_structure,19,23,0,zero
3482,that_individual,23,23,0,zero
3486,the_apparent,22,23,0,zero
3489,the_changes,21,23,0,zero
3492,the_equity,21,23,0,zero
3496,the_lack,23,23,0,zero
3497,the_object,20,23,0,zero
3498,the_part,22,23,0,zero
3505,theoretical_and,23,23,0,zero
3506,these_estimates,23,23,0,zero
3508,to_apply,22,23,0,zero
3509,to_both,23,23,0,zero
3511,treated_as,23,23,0,zero
3512,two_countries,20,23,0,zero
3513,two_models,21,23,0,zero
3514,unlikely_to,23,23,0,zero
3518,wage_rates,18,23,0,zero
3520,well_in,23,23,0,zero
3522,with_each,23,23,0,zero
3525,work_of,23,23,0,zero
3528,allow_us,22,22,0,zero
3529,amounts_of,22,22,0,zero
3535,and_non,21,22,0,zero
3536,and_tests,20,22,0,zero
3540,as_consequence,22,22,0,zero
3545,by_different,22,22,0,zero
3546,can_occur,21,22,0,zero
3547,capital_the,22,22,0,zero
3548,changes_and,22,22,0,zero
3553,consider_an,22,22,0,zero
3556,consumption_in,22,22,0,zero
3557,contrast_with,21,22,0,zero
3559,dealing_with,22,22,0,zero
3560,demand_in,21,22,0,zero
3562,dominated_by,21,22,0,zero
3563,economic_model,21,22,0,zero
3564,economic_variables,20,22,0,zero
3567,engel_curves,15,22,0,zero
3569,evidence_in,21,22,0,zero
3571,exist_in,22,22,0,zero
3572,expectations_in,22,22,0,zero
3574,experience_and,19,22,0,zero
3579,for_individuals,21,22,0,zero
3580,for_labor,21,22,0,zero
3581,for_risk,20,22,0,zero
3583,from_that,21,22,0,zero
3584,game_the,22,22,0,zero
3585,government_debt,19,22,0,zero
3589,however_this,22,22,0,zero
3590,imposed_on,22,22,0,zero
3593,in_manner,22,22,0,zero
3595,in_those,21,22,0,zero
3598,industry_is,17,22,0,zero
3600,insights_into,22,22,0,zero
3603,is_allowed,22,22,0,zero
3606,is_lower,20,22,0,zero
3607,is_observed,22,22,0,zero
3609,is_smaller,21,22,0,zero
3610,it_appears,22,22,0,zero
3613,market_conditions,18,22,0,zero
3620,needed_to,21,22,0,zero
3624,of_being,20,22,0,zero
3625,of_contracts,19,22,0,zero
3626,of_cost,22,22,0,zero
3627,of_durable,16,22,0,zero
3631,of_regulation,17,22,0,zero
3638,out_in,22,22,0,zero
3639,output_in,21,22,0,zero
3641,perfect_competition,19,22,0,zero
3643,preferences_is,21,22,0,zero
3644,preferences_the,20,22,0,zero
3647,problems_are,20,22,0,zero
3649,provides_the,22,22,0,zero
3651,reflect_the,21,22,0,zero
3653,responses_of,21,22,0,zero
3655,results_the,20,22,0,zero
3656,risk_premium,17,22,0,zero
3657,rule_for,20,22,0,zero
3658,savings_and,20,22,0,zero
3660,structural_change,12,22,0,zero
3662,takes_place,21,22,0,zero
3666,the_availability,21,22,0,zero
3669,the_distinction,22,22,0,zero
3673,the_individual's,18,22,0,zero
3675,the_north,14,22,0,zero
3677,the_panel,21,22,0,zero
3678,the_prediction,19,22,0,zero
3680,theory_that,22,22,0,zero
3682,they_would,20,22,0,zero
3684,this_can,22,22,0,zero
3686,to_buy,20,22,0,zero
3687,to_consumers,20,22,0,zero
3688,to_data,22,22,0,zero
3689,to_form,22,22,0,zero
3693,to_keep,21,22,0,zero
3695,to_perform,21,22,0,zero
3698,to_set,22,22,0,zero
3701,two_different,21,22,0,zero
3702,two_sided,21,22,0,zero
3703,value_is,21,22,0,zero
3705,volatility_and,19,22,0,zero
3706,wages_are,22,22,0,zero
3710,will_increase,22,22,0,zero
3711,with_both,22,22,0,zero
3713,with_positive,21,22,0,zero
3714,an_approach,20,21,0,zero
3715,an_explicit,20,21,0,zero
3716,analysis_and,21,21,0,zero
3717,and_derive,21,21,0,zero
3718,and_from,21,21,0,zero
3720,and_money,20,21,0,zero
3722,are_an,21,21,0,zero
3724,as_those,21,21,0,zero
3727,be_able,20,21,0,zero
